fight_id,fighter_id,corner,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,sub_att,ctrl,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,total_fight_time,height,reach,stance,dob,weight,date,body_acc,clinch_acc,dist_acc,ground_acc,head_acc,leg_acc,sig_str_acc,td_acc,total_str_acc,landed_body_per,landed_clinch_per,landed_dist_per,landed_ground_per,landed_head_per,landed_leg_per,losses,wins,outcome,sub_avg,td_avg,splm,sapm,str_def,td_def,opponent_id
25da6035f591c245,d317a5e2b3f88c5f,r,1,227,491,283,554,7,16,6,1300,139,370,57,79,31,42,173,407,30,46,24,38,4862,180.3,182.9,Orthodox,1991-01-04,170.0,2018-05-12 00:00:00,72.15189873417721,65.21739130434783,42.50614250614251,63.1578947368421,37.567567567567565,73.80952380952381,46.23217922606925,43.75,51.08303249097473,0.2820170830746008,0.12146255199317028,0.7538279897554441,0.12470945825138566,0.5007170331525809,0.21726588377281825,2.0,5.0,r,1.1106540518305223,1.295763060468943,2.8013163307280955,4.097079391197038,50.29940119760479,75.0,e70de1859b7ee78e
25da6035f591c245,e70de1859b7ee78e,b,0,23,40,94,119,2,3,0,573,19,36,3,3,1,1,10,23,4,7,9,10,1062,180.3,188.0,Orthodox,1984-09-17,170.0,2018-05-12 00:00:00,100.0,57.14285714285714,43.47826086956522,90.0,52.77777777777778,100.0,57.49999999999999,66.66666666666666,78.99159663865547,0.1875,0.19166666666666665,0.5083333333333333,0.3,0.7791666666666667,0.03333333333333333,1.0,1.0,NA,0.0,1.694915254237288,1.2994350282485876,2.0338983050847457,58.139534883720934,100.0,d317a5e2b3f88c5f
014f7dc96c90c199,cfb65863d5099327,r,4,497,1253,759,1546,32,123,17,4260,356,1066,38,70,103,117,332,994,50,93,115,166,14203,185.4,198.1,Orthodox,1981-09-06,185.0,2018-05-12 00:00:00,54.285714285714285,53.76344086021505,33.400402414486926,69.27710843373494,33.39587242026266,88.03418803418803,39.66480446927375,26.01626016260163,49.09443725743855,0.06811736323737745,0.07676120983499903,0.6508929337062087,0.21971427751142383,0.657524933515064,0.2217261243001901,7.0,12.0,NA,1.0772372034077309,2.0277406181792577,2.0995564317397735,2.9951418714356124,54.08031088082902,40.0,0a1942069c9ad6b6
014f7dc96c90c199,0a1942069c9ad6b6,b,0,168,316,228,379,3,10,0,483,104,218,24,35,40,63,81,198,30,41,57,77,1980,185.4,195.6,Orthodox,1988-06-10,185.0,2018-05-12 00:00:00,68.57142857142857,73.17073170731707,40.909090909090914,74.02597402597402,47.706422018348626,63.49206349206349,53.16455696202531,30.0,60.15831134564644,0.09058441558441559,0.06818181818181818,0.559293738298315,0.37252444351986685,0.675704032809296,0.23371155160628843,2.0,3.0,b,0.0,1.3636363636363638,5.090909090909091,2.3030303030303028,65.91928251121077,75.0,cfb65863d5099327
53d6a7634c7fc036,4b1d46a1b5c0fd11,r,3,119,254,149,299,4,19,0,245,88,214,10,15,21,25,85,198,13,24,21,32,1534,182.9,195.6,Orthodox,1982-05-02,170.0,2018-05-12 00:00:00,66.66666666666666,54.166666666666664,42.92929292929293,65.625,41.1214953271028,84.0,46.8503937007874,21.052631578947366,49.83277591973244,0.08420360897982382,0.07772094344984372,0.6320510088093209,0.2902280477408355,0.7663398692810457,0.14945652173913043,0.0,3.0,NA,0.0,2.346805736636245,4.654498044328553,4.341590612777053,44.5,50.0,abd5fb12437eda21
53d6a7634c7fc036,abd5fb12437eda21,b,0,38,71,51,84,1,9,0,253,28,60,5,6,5,5,22,49,16,22,0,0,900,177.8,193.0,Southpaw,1987-05-23,170.0,2018-05-12 00:00:00,83.33333333333334,72.72727272727273,44.89795918367347,0.0,46.666666666666664,100.0,53.52112676056338,11.11111111111111,60.71428571428571,0.13157894736842105,0.42105263157894735,0.5789473684210527,0.0,0.7368421052631579,0.13157894736842105,0.0,1.0,b,0.0,1.0,2.533333333333333,1.9333333333333333,58.57142857142858,0.0,4b1d46a1b5c0fd11
5f1a828f8d4c3b01,2ac4628c08ec5125,r,0,30,60,41,72,2,5,1,49,12,39,14,17,4,4,15,39,11,14,4,7,900,185.4,185.4,Orthodox,1988-06-22,185.0,2018-05-12 00:00:00,82.35294117647058,78.57142857142857,38.46153846153847,57.14285714285714,30.76923076923077,100.0,50.0,40.0,56.94444444444444,0.4666666666666667,0.36666666666666664,0.5,0.13333333333333333,0.4,0.13333333333333333,1.0,0.0,r,1.0,2.0,2.0,5.266666666666667,43.97163120567376,50.0,984d15d5dc7bfcf9
5f1a828f8d4c3b01,984d15d5dc7bfcf9,b,0,5,24,15,35,0,1,0,8,1,19,2,3,2,2,4,23,0,0,1,1,474,193.0,205.7,Orthodox,1989-02-13,185.0,2018-05-12 00:00:00,66.66666666666666,0.0,17.391304347826086,100.0,5.263157894736842,100.0,20.833333333333336,0.0,42.857142857142854,0.4,0.0,0.8,0.2,0.2,0.4,1.0,0.0,NA,0.0,0.0,0.6329113924050632,5.189873417721519,22.641509433962266,0.0,2ac4628c08ec5125
dbb0ca0198ac514a,64a50dad704d1d49,r,9,732,1793,750,1818,7,13,1,598,295,1156,204,336,233,301,691,1726,16,25,25,42,11583,180.3,190.5,Orthodox,1986-01-21,155.0,2018-04-21 00:00:00,60.71428571428571,64.0,40.03476245654693,59.523809523809526,25.519031141868513,77.40863787375415,40.82543223647518,53.84615384615385,41.254125412541256,0.2852180618659688,0.028759752941066544,0.934786043736387,0.036454203322546425,0.39881230229871906,0.3159696358353121,5.0,13.0,NA,0.0777000777000777,0.5439005439005439,3.7917637917637914,3.7296037296037294,62.848297213622295,83.33333333333334,ee9ebceabfd16fa7
dbb0ca0198ac514a,ee9ebceabfd16fa7,b,0,443,1054,666,1303,28,66,11,3019,316,893,119,153,8,8,237,770,65,85,141,199,7310,175.3,195.6,Orthodox,1992-09-04,155.0,2018-04-21 00:00:00,77.77777777777779,76.47058823529412,30.77922077922078,70.85427135678391,35.38633818589026,100.0,42.0303605313093,42.42424242424242,51.112816577129706,0.29588864050629604,0.1297803996392706,0.5506502926289792,0.31956930773175013,0.6878044277381835,0.016306931755520466,3.0,9.0,b,1.3543091655266757,3.4473324213406293,3.6361149110807114,3.0861833105335155,52.344740177439796,73.91304347826086,64a50dad704d1d49
6d8ce1abde550bc6,f2688492b9a525a3,r,3,1405,3504,2039,4212,67,190,10,5765,934,2804,268,428,203,272,902,2779,120,184,383,541,23553,167.6,172.7,Orthodox,1981-10-16,145.0,2018-04-21 00:00:00,62.616822429906534,65.21739130434783,32.45771860381432,70.79482439926062,33.309557774607704,74.63235294117648,40.09703196347032,35.26315789473684,48.40930674264008,0.18799072096524316,0.09073247834640884,0.6462538186452939,0.2630137030082973,0.6736018410701395,0.13840743796461738,7.0,16.0,r,0.38211692777990064,2.5601834161253345,3.5791618902050697,2.1831613807158323,70.38700760193504,65.625,d247691a6c0e9034
6d8ce1abde550bc6,d247691a6c0e9034,b,6,919,1762,1099,1966,11,19,2,986,562,1297,183,238,174,227,731,1518,82,102,106,142,11772,172.7,177.8,Orthodox,1983-11-02,145.0,2018-04-21 00:00:00,76.89075630252101,80.3921568627451,48.15546772068512,74.64788732394366,43.3307632999229,76.65198237885463,52.1566401816118,57.89473684210527,55.9003051881994,0.18195979625972408,0.0609656930066308,0.8135851492749018,0.12544915771846735,0.6363635529681142,0.1816766507721618,4.0,10.0,NA,0.15290519877675843,0.8409785932721713,4.683995922528033,3.63914373088685,62.5,67.56756756756756,f2688492b9a525a3
bef2a2e68fb4dfa8,ce1e867808ef5fce,r,1,74,135,97,161,3,4,0,207,61,116,8,12,5,7,54,102,8,20,12,13,1053,185.4,198.1,Southpaw,1987-07-19,265.0,2018-04-21 00:00:00,66.66666666666666,40.0,52.94117647058824,92.3076923076923,52.58620689655172,71.42857142857143,54.81481481481482,75.0,60.24844720496895,0.09003496503496503,0.15559440559440557,0.7027972027972028,0.14160839160839161,0.8618881118881119,0.04807692307692308,0.0,2.0,r,0.0,2.5641025641025643,4.216524216524216,2.905982905982906,66.44736842105263,0.0,01b352b6a9074d5c
bef2a2e68fb4dfa8,01b352b6a9074d5c,b,1,298,701,304,707,0,0,0,69,164,530,48,67,86,104,255,641,25,34,18,26,2861,193.0,198.1,Orthodox,1989-11-16,265.0,2018-04-21 00:00:00,71.64179104477611,73.52941176470588,39.78159126365055,69.23076923076923,30.943396226415093,82.6923076923077,42.51069900142653,0.0,42.998585572843,0.17292587469813075,0.04803253146185514,0.9170160122274652,0.03495145631067961,0.5481425905088897,0.2789315347929796,3.0,2.0,NA,0.0,0.0,6.249563089828731,5.347780496329954,56.33561643835616,100.0,ce1e867808ef5fce
62aab95c866a9c5b,d2c55d1d2e67773b,r,0,121,298,316,522,11,32,0,1934,51,210,41,53,29,35,58,213,47,58,16,27,4404,185.4,198.1,Orthodox,1981-09-26,185.0,2018-04-21 00:00:00,77.35849056603774,81.03448275862068,27.230046948356808,59.25925925925925,24.285714285714285,82.85714285714286,40.604026845637584,34.375,60.53639846743295,0.3347222222222222,0.36839743589743584,0.43940170940170936,0.19220085470085468,0.40365384615384614,0.2616239316239316,3.0,3.0,r,0.0,2.2479564032697548,1.6485013623978202,1.553133514986376,57.46268656716418,42.857142857142854,dea070ed4a2a8281
62aab95c866a9c5b,dea070ed4a2a8281,b,9,322,668,398,748,2,8,0,668,180,471,70,104,72,93,149,418,53,65,120,185,4241,188.0,193.0,Orthodox,1984-01-07,185.0,2018-04-21 00:00:00,67.3076923076923,81.53846153846153,35.645933014354064,64.86486486486487,38.21656050955414,77.41935483870968,48.20359281437126,25.0,53.20855614973262,0.20972824944973484,0.10266751987574267,0.49950783080756556,0.3209015723936148,0.5163692604674037,0.1969794131597845,4.0,9.0,NA,0.0,0.42442820089601513,4.555529356283895,2.023107757604339,66.11374407582939,70.96774193548387,d2c55d1d2e67773b
6dd0874dec826397,cb696ebfb6598724,r,0,404,830,720,1168,16,39,7,2584,181,516,136,187,87,127,210,571,81,103,113,156,6686,170.2,180.3,Orthodox,1989-07-31,135.0,2018-04-21 00:00:00,72.72727272727273,78.64077669902912,36.77758318739055,72.43589743589743,35.077519379844965,68.50393700787401,48.674698795180724,41.02564102564102,61.64383561643836,0.3303215586946296,0.2013420428713914,0.5638388707163892,0.23481908641221938,0.42925325289426275,0.24042518841110766,3.0,6.0,r,0.9422674244690398,2.153754113072091,3.6254860903380197,1.3819922225545915,68.37782340862422,52.63157894736842,ec52462a1b41f714
6dd0874dec826397,ec52462a1b41f714,b,0,106,193,300,411,14,20,2,1287,98,181,5,9,3,3,47,116,0,1,59,76,1830,170.2,180.3,Orthodox,1992-02-21,135.0,2018-04-21 00:00:00,55.55555555555556,0.0,40.51724137931034,77.63157894736842,54.14364640883977,100.0,54.92227979274611,70.0,72.99270072992701,0.03231292517006803,0.0,0.6301020408163266,0.36989795918367346,0.9489795918367347,0.018707482993197275,0.0,3.0,NA,0.9836065573770493,6.885245901639345,3.4754098360655736,2.6557377049180326,66.66666666666666,100.0,cb696ebfb6598724
0f88658e787815c8,d1941565abf50b16,r,3,860,2149,1258,2597,34,84,39,4398,507,1678,183,263,170,208,577,1686,152,249,131,214,18773,172.7,180.3,Southpaw,1983-08-30,155.0,2018-04-21 00:00:00,69.58174904942965,61.044176706827315,34.22301304863583,61.21495327102804,30.214541120381405,81.73076923076923,40.01861330851559,40.476190476190474,48.44050827878321,0.2023261439252351,0.15445993212356196,0.6467110638813774,0.19882900399506065,0.591492406641242,0.20618144943352293,11.0,17.0,NA,1.869706493368135,1.6300005326799125,2.748628349224951,2.841314654024397,60.04494382022472,47.88732394366197,193b9d1858bc4df3
0f88658e787815c8,193b9d1858bc4df3,b,2,289,684,448,871,3,7,2,839,206,544,38,65,45,75,231,576,43,83,15,25,4675,182.9,190.5,Switch,1990-02-13,155.0,2018-04-21 00:00:00,58.46153846153847,51.80722891566265,40.10416666666667,60.0,37.86764705882353,60.0,42.251461988304094,42.857142857142854,51.43513203214696,0.15884164666594003,0.12846177944862155,0.7481727416367004,0.12336547891467799,0.6674127171040682,0.17374563622999167,3.0,5.0,b,0.3850267379679144,0.5775401069518717,3.7090909090909094,4.389304812834224,56.9811320754717,77.55102040816327,d1941565abf50b16
ef86720364837f68,4c7781da8c6cae93,r,2,368,948,525,1126,20,40,2,2243,195,678,132,217,41,53,229,717,69,121,70,110,7310,185.4,188.0,Southpaw,1983-10-01,170.0,2018-04-21 00:00:00,60.82949308755761,57.02479338842975,31.938633193863318,63.63636363636363,28.761061946902654,77.35849056603774,38.81856540084388,50.0,46.62522202486679,0.38322888245555586,0.1668136248961553,0.6058888950680279,0.22729748003581676,0.4961548183798754,0.12061629916456869,2.0,6.0,r,0.24623803009575923,2.462380300957592,3.0205198358413132,1.8714090287277703,62.98701298701299,65.625,a2b12c3f3d60ff69
ef86720364837f68,a2b12c3f3d60ff69,b,3,174,562,270,679,23,44,1,1522,153,524,17,33,4,5,139,495,17,30,18,37,5224,175.3,182.9,Orthodox,1987-07-14,170.0,2018-04-21 00:00:00,51.515151515151516,56.666666666666664,28.08080808080808,48.64864864864865,29.198473282442748,80.0,30.96085409252669,52.27272727272727,39.76435935198822,0.09042673756066931,0.056662036919186774,0.7843339085604544,0.15900405452035887,0.8995194714557242,0.010053790983606557,3.0,5.0,NA,0.17228177641653905,3.962480857580399,1.998468606431853,3.2159264931087286,61.85286103542234,55.55555555555556,4c7781da8c6cae93
a017d5806eaa6018,c03520b5c88ed6b4,r,0,47,118,104,180,11,23,0,466,34,98,10,16,3,4,24,84,21,32,2,2,900,167.6,172.7,Orthodox,1991-01-10,135.0,2018-04-21 00:00:00,62.5,65.625,28.57142857142857,100.0,34.69387755102041,75.0,39.83050847457627,47.82608695652174,57.77777777777777,0.2127659574468085,0.44680851063829785,0.5106382978723404,0.0425531914893617,0.723404255319149,0.06382978723404255,1.0,0.0,NA,0.0,11.0,3.1333333333333337,3.8666666666666667,45.28301886792453,100.0,5987b2458f4b5290
a017d5806eaa6018,5987b2458f4b5290,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6,175.3,Orthodox,1992-08-31,135.0,2018-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,c03520b5c88ed6b4
dbed6292db8b0212,aec185309b4843d0,r,4,179,367,325,528,4,5,2,647,131,299,39,52,9,16,65,201,55,77,59,89,3183,180.3,185.4,Orthodox,1984-04-17,170.0,2018-04-21 00:00:00,75.0,71.42857142857143,32.33830845771145,66.29213483146067,43.812709030100336,56.25,48.77384196185286,80.0,61.5530303030303,0.1455451525218967,0.2103543743078627,0.586578073089701,0.2030675526024363,0.7824202154434713,0.07203463203463203,2.0,3.0,r,0.5655042412818095,1.131008482563619,3.3741753063147972,2.33741753063148,50.0,67.85714285714286,9ccf8371fd80d45d
dbed6292db8b0212,9ccf8371fd80d45d,b,4,182,373,197,391,1,7,1,272,122,289,22,41,38,43,160,337,8,10,14,26,2325,182.9,190.5,Orthodox,1993-06-17,170.0,2018-04-21 00:00:00,53.65853658536586,80.0,47.47774480712167,53.84615384615385,42.21453287197232,88.37209302325581,48.793565683646115,14.285714285714285,50.38363171355499,0.15153950624174434,0.04478800394411267,0.8570221949359081,0.09818980111997916,0.6388104407359864,0.20965005302226936,2.0,1.0,NA,0.3870967741935484,0.3870967741935484,4.696774193548387,2.967741935483871,65.15151515151516,100.0,aec185309b4843d0
a22add1024153ddb,5e4eec08896c9423,r,0,536,1155,834,1514,33,68,0,3036,417,998,76,110,43,47,300,812,83,136,153,207,6745,190.5,200.7,Orthodox,1989-09-22,205.0,2018-04-21 00:00:00,69.0909090909091,61.029411764705884,36.94581280788177,73.91304347826086,41.78356713426854,91.48936170212765,46.40692640692641,48.529411764705884,55.08586525759577,0.13985940485940485,0.19827629577629577,0.5508579033579034,0.25086580086580085,0.7515360165360165,0.10860457860457859,4.0,6.0,r,0.0,4.403261675315049,4.767976278724982,2.339510748702743,58.12101910828026,33.33333333333333,e51e5cb722bd47a8
a22add1024153ddb,e51e5cb722bd47a8,b,0,442,844,664,1105,34,79,1,2700,364,750,42,51,36,43,188,494,66,93,188,257,5730,188.0,193.0,Orthodox,1980-11-16,205.0,2018-04-21 00:00:00,82.35294117647058,70.96774193548387,38.05668016194332,73.15175097276264,48.53333333333333,83.72093023255815,52.3696682464455,43.037974683544306,60.09049773755656,0.09287606608078176,0.1546360263010958,0.49066011413917215,0.35470385955973194,0.7557612326088676,0.1513627013103506,4.0,6.0,NA,0.15706806282722513,5.340314136125655,4.6282722513089,3.1937172774869107,57.2829131652661,71.42857142857143,5e4eec08896c9423
d2b5ce5548b71668,5331b25a60417ffb,r,0,244,609,374,773,8,31,7,2082,185,536,25,33,34,40,199,544,29,44,16,21,5605,182.9,185.4,Orthodox,1989-12-11,170.0,2018-04-21 00:00:00,75.75757575757575,65.9090909090909,36.580882352941174,76.19047619047619,34.51492537313433,85.0,40.06568144499179,25.806451612903224,48.38292367399741,0.12446240691398511,0.13767635102821615,0.7634415351506456,0.0988821138211382,0.7031767381749447,0.17236085491107012,4.0,4.0,r,1.1239964317573596,1.2845673505798396,2.6119536128456735,3.1578947368421053,55.37065052950075,50.0,65ddc8a9ac4e8531
d2b5ce5548b71668,65ddc8a9ac4e8531,b,3,243,683,429,908,16,25,4,1307,201,615,34,53,8,15,187,591,27,42,29,50,6736,180.3,185.4,Southpaw,1984-05-22,170.0,2018-04-21 00:00:00,64.15094339622641,64.28571428571429,31.64128595600677,57.99999999999999,32.6829268292683,53.333333333333336,35.57833089311859,64.0,47.246696035242294,0.17580981374506727,0.09685360504920838,0.793415703893881,0.10973069105691058,0.7956283355322589,0.028561850722673893,5.0,3.0,NA,0.5344418052256532,2.137767220902613,2.1644893111638956,3.6431116389548692,57.484407484407484,62.06896551724138,5331b25a60417ffb
bfae2fb50efbdb0f,029eaff01e6bb8f0,r,10,872,1754,1059,1967,24,53,11,3352,668,1485,82,118,122,151,577,1278,188,306,107,170,9880,175.3,182.9,Southpaw,1989-01-19,155.0,2018-04-14 00:00:00,69.49152542372882,61.43790849673203,45.14866979655712,62.94117647058823,44.98316498316498,80.79470198675497,49.71493728620297,45.28301886792453,53.83833248601931,0.07705429576892119,0.20750107851102106,0.6692937956321353,0.12320512585684362,0.7405924211474922,0.1823532830835866,5.0,14.0,r,1.0020242914979756,2.1862348178137654,5.295546558704453,3.516194331983806,57.98258345428157,65.71428571428571,9e8f6c728eb01124
bfae2fb50efbdb0f,9e8f6c728eb01124,b,0,226,411,228,414,0,1,0,12,131,304,22,25,73,82,183,356,42,52,1,3,1427,180.3,177.8,Orthodox,1988-11-14,155.0,2018-04-14 00:00:00,88.0,80.76923076923077,51.40449438202247,33.33333333333333,43.09210526315789,89.02439024390245,54.98783454987834,0.0,55.072463768115945,0.09441992433795712,0.19128310214375788,0.8046185372005044,0.004098360655737705,0.5808638083228247,0.32471626733921816,1.0,1.0,NA,0.0,0.0,9.502452697967765,10.343377715487035,55.75539568345324,60.0,029eaff01e6bb8f0
e18a8b333529cc09,f9f07bb5a43535ed,r,5,799,2072,1414,2750,6,13,9,1063,437,1526,165,268,197,278,613,1763,80,160,106,149,11524,188.0,190.5,Orthodox,1984-04-26,170.0,2018-04-14 00:00:00,61.56716417910447,50.0,34.77027793533749,71.14093959731544,28.636959370904325,70.86330935251799,38.56177606177606,46.15384615384615,51.41818181818182,0.17643880325644754,0.09066020369118762,0.7054628267175571,0.20387696959125529,0.6102423128534765,0.21331888389007594,7.0,7.0,NA,0.7028809441166263,0.4685872960777508,4.160013884068031,2.6397084345713293,56.77749360613811,33.33333333333333,57b10fca4f9c9a7a
e18a8b333529cc09,57b10fca4f9c9a7a,b,5,324,608,506,829,23,64,6,2861,189,441,89,113,46,54,154,362,109,163,61,83,6242,180.3,193.0,Orthodox,1988-02-21,170.0,2018-04-14 00:00:00,78.76106194690266,66.87116564417178,42.5414364640884,73.49397590361446,42.857142857142854,85.18518518518519,53.289473684210535,35.9375,61.03739445114596,0.22097935897991514,0.3308803476161146,0.5309048949836694,0.138214757400216,0.5320099369232244,0.24701070409686043,4.0,7.0,b,0.8651073373918616,3.3162447933354695,3.114386414610702,2.1243191284844603,46.61835748792271,60.0,f9f07bb5a43535ed
b8b9a8e504d51ba5,1338e2c7480bdf9e,r,1,52,75,70,94,0,0,0,0,35,56,13,13,4,6,28,45,24,30,0,0,517,193.0,203.2,Switch,1989-07-22,185.0,2018-04-14 00:00:00,100.0,80.0,62.22222222222222,0.0,62.5,66.66666666666666,69.33333333333334,0.0,74.46808510638297,0.25,0.46153846153846156,0.5384615384615384,0.0,0.6730769230769231,0.07692307692307693,0.0,1.0,r,0.0,0.0,6.034816247582205,2.5531914893617023,52.17391304347826,80.0,7acbb0972e75281a
b8b9a8e504d51ba5,7acbb0972e75281a,b,0,174,406,315,569,5,10,4,552,137,362,18,24,19,20,134,347,11,20,29,39,2970,182.9,188.0,Southpaw,1993-09-20,185.0,2018-04-14 00:00:00,75.0,55.00000000000001,38.61671469740634,74.35897435897436,37.84530386740331,95.0,42.857142857142854,50.0,55.36028119507909,0.08652491935850257,0.05100290763709055,0.5922913543228386,0.3567057380400709,0.8243151151696879,0.08915996547180954,2.0,2.0,NA,1.2121212121212122,1.5151515151515151,3.515151515151515,2.707070707070707,68.01909307875896,72.22222222222221,1338e2c7480bdf9e
57d05d28e3fbee4f,eb04b9d31e938edb,r,0,137,248,212,330,7,8,6,545,65,166,47,53,25,29,88,189,32,36,17,23,2326,160.0,157.5,Orthodox,1986-01-06,115.0,2018-04-14 00:00:00,88.67924528301887,88.88888888888889,46.56084656084656,73.91304347826086,39.1566265060241,86.20689655172413,55.24193548387096,87.5,64.24242424242425,0.2993489223542415,0.1970877083908999,0.7090068619323938,0.09390542967670627,0.4442611909367229,0.2563898867090357,2.0,2.0,r,2.321582115219261,2.7085124677558037,3.53396388650043,3.998280309544282,44.83985765124555,40.0,5f179af5fffeb9f6
57d05d28e3fbee4f,5f179af5fffeb9f6,b,0,391,978,556,1159,2,3,1,267,282,830,31,58,78,90,265,789,58,95,68,94,4930,170.2,170.2,Orthodox,1987-05-05,115.0,2018-04-14 00:00:00,53.44827586206896,61.05263157894737,33.58681875792142,72.3404255319149,33.97590361445783,86.66666666666667,39.97955010224949,66.66666666666666,47.97238999137187,0.08763307646437801,0.14497026928591275,0.5929598542198002,0.26206987649428704,0.7291683302706006,0.18319859326502147,4.0,3.0,NA,0.18255578093306288,0.36511156186612576,4.758620689655173,4.101419878296147,57.39570164348925,25.0,eb04b9d31e938edb
